RecordID,CallNumber,CallDateTime,Priority,District,Description,IncidentLocation,ZipCode,Neighborhood,PoliceDistrict,PolicePost,CouncilDistrict,SheriffDistricts,Community_Statistical_Areas,Census_Tracts,VRIZones,Location
3459516,P152852889,10/12/2015 08:11:00 PM,High,SD,SHOOTING,1100 BLK CLEVELAND ST,21230,Washington Village/Pigtown,Southern,932,10,D7,Washington Village/Pigtown,Census Tract 2102,,"1100 BLK CLEVELAND ST
BALTIMORE, MD"
3459346,P152853066,10/12/2015 09:10:00 PM,High,SD,SHOOTING,1600 BLK LOCUST ST,21226,Curtis Bay,Southern,911,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2505,,"1600 BLK LOCUST ST
BALTIMORE, MD"
3459523,P152852878,10/12/2015 08:10:00 PM,High,SD,SHOOTING,1100 BLK CLEVELAND ST,21230,Washington Village/Pigtown,Southern,932,10,D7,Washington Village/Pigtown,Census Tract 2102,,"1100 BLK CLEVELAND ST
BALTIMORE, MD"
3464878,P152840072,10/11/2015 12:30:00 AM,High,WD,SHOOTING,N FULTON AV/DRUID HILL AV,21217,Parkview/Woodbrook,Western,732,7,D2,Penn North/Reservoir Hill,Census Tract 1303,,"N FULTON AV
BALTIMORE, MD"
3467041,P152831143,10/10/2015 10:55:00 AM,High,ED,SHOOTING,400 BLK AISQUITH ST,21202,Oldtown,Eastern,312,12,D7,Oldtown/Middle East,Census Tract 2805,,"400 BLK AISQUITH ST
BALTIMORE, MD"
3462051,P152843188,10/11/2015 11:45:00 PM,High,SD,SHOOTING,PENNINGTON AV/CHURCH ST,21226,Curtis Bay,Southern,911,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2505,,"PENNINGTON AV
BALTIMORE, MD"
3473165,P152811906,10/08/2015 02:05:00 PM,High,WD,SHOOTING,W NORTH AV/DIVISION ST,21217,Druid Heights,Central,131,7,D8,Upton/Druid Heights,Census Tract 1403,,"W NORTH AV
BALTIMORE, MD"
3477862,P152800270,10/07/2015 02:52:00 AM,High,ED,SHOOTING,GUILFORD AV/E LANVALE ST,21202,Greenmount West,Eastern,311,12,D5,Midtown,Census Tract 1205,,"E GUILFORD AV
BALTIMORE, MD"
3477191,P152801076,10/07/2015 10:32:00 AM,High,NE,SHOOTING,HORNERS LN/ARMISTEAD WY,21205,Armistead Gardens,Northeastern,433,13,D6,Claremont/Armistead,Census Tract 2604.01,,"HORNERS LN
BALTIMORE, MD"
3479563,P152791996,10/06/2015 03:41:00 PM,High,WD,SHOOTING,W SARATOGA ST/N MONROE ST,21223,Penrose/Fayette Street Outreach,Western,714,9,D8,Southwest Baltimore,Census Tract 2001,,"W N SARATOGA ST
BALTIMORE, MD"
3479535,P152792035,10/06/2015 03:48:00 PM,High,WD,SHOOTING,200,21223,Penrose/Fayette Street Outreach,Western,714,9,D8,Southwest Baltimore,Census Tract 2001,,
3479560,P152791997,10/06/2015 03:42:00 PM,High,WD,SHOOTING,W SARATOGA ST/N PAYSON ST,21223,Penrose/Fayette Street Outreach,Western,714,9,D8,Southwest Baltimore,Census Tract 2001,,"W N SARATOGA ST
BALTIMORE, MD"
3488117,P152762047,10/03/2015 05:19:00 PM,High,SD,SHOOTING,JANICE AV/MARBOURNE AV,21230,Lakeland,Southern,923,10,D7,Westport/Mount Winans/Lakeland,Census Tract 2502.05,,"JANICE AV
BALTIMORE, MD"
3488111,P152762056,10/03/2015 05:20:00 PM,High,SD,SHOOTING,MARBOURNE AV/JANICE AV,21230,Lakeland,Southern,923,10,D7,Westport/Mount Winans/Lakeland,Census Tract 2502.05,,"MARBOURNE AV
BALTIMORE, MD"
3490983,P152752382,10/02/2015 05:13:00 PM,High,NE,SHOOTING,CHESTERFIELD AV/MANNASOTA AV,21213,Belair-Edison,Northeastern,432,13,D5,Belair-Edison,Census Tract 2603.01,Northeastern,"CHESTERFIELD AV
BALTIMORE, MD"
3491362,P152751944,10/02/2015 02:59:00 PM,High,NW,SHOOTING,N ROGERS AV/ROBINWOOD AV,21207,Howard Park,Northwestern,622,8,D9,Howard Park/West Arlington,Census Tract 2802,,"N ROGERS AV
BALTIMORE, MD"
3492864,P152750246,10/02/2015 02:10:00 AM,High,NE,SHOOTING,5700 BLK BELAIR RD,21206,Glenham-Belhar,Northeastern,425,2,D4,Hamilton,Census Tract 2601.02,,"5700 BLK BELAIR RD
BALTIMORE, MD"
3493038,P152750048,10/02/2015 12:15:00 AM,High,NW,SHOOTING,5900 CROSS COUNTRY BL,21215,Mount Washington,Northwestern,632,5,D1,Cross-Country/Cheswolde,Census Tract 2720.03,,"5900 CROSS
COUNTRY BL BALTIMORE, MD"
3492962,P152750157,10/02/2015 01:04:00 AM,High,SE,SHOOTING,WHITE AV/BELAIR RD,21206,Cedmont,Northeastern,425,2,D4,Cedonia/Frankford,Census Tract 2601.01,,"WHITE AV
BALTIMORE, MD"
3493042,P152750044,10/02/2015 12:14:00 AM,High,NW,SHOOTING,5900 CROSS COUNTRY BL,21215,Mount Washington,Northwestern,632,5,D1,Cross-Country/Cheswolde,Census Tract 2720.03,,"5900 CROSS
COUNTRY BL BALTIMORE, MD"
3502918,P152713080,09/28/2015 09:13:00 PM,High,SW,SHOOTING,EDMONDSON AV/N ROSEDALE ST,21223,Franklintown Road,Southwestern,814,9,D8,Greater Rosemont,Census Tract 2002,,"N EDMONDSON AV
BALTIMORE, MD"
3503278,P152712692,09/28/2015 07:10:00 PM,High,SW,SHOOTING,2400 BLK WASHINGTON BL,21230,Morrell Park,Southwestern,831,10,D7,Morrell Park/Violetville,Census Tract 2503.03,,"2400 BLK
WASHINGTON BL BALTIMORE, MD"
3504741,P152711102,09/28/2015 11:32:00 AM,High,NE,SHOOTING,NICHOLAS AV/BELAIR RD,21206,Arcadia,Northeastern,422,3,D4,Lauraville,Census Tract 2602.02,Northeastern,"NICHOLAS AV
BALTIMORE, MD"
3504858,P152710962,09/28/2015 10:44:00 AM,High,WD,SHOOTING,N MOUNT ST/W FRANKLIN ST,21223,Harlem Park,Western,713,9,D8,Southwest Baltimore,Census Tract 1901,,"N W MOUNT ST
BALTIMORE, MD"
3507715,P152700929,09/27/2015 11:00:00 AM,High,WD,SHOOTING,PARKWOOD AV/RUSKIN AV,21217,Parkview/Woodbrook,Western,732,7,D2,Penn North/Reservoir Hill,Census Tract 1304,Western,"PARKWOOD AV
BALTIMORE, MD"
3515669,P152672714,09/24/2015 06:56:00 PM,High,CD,SHOOTING,MADISON AV/WILSON ST,21217,Madison Park,Central,132,11,D8,Upton/Druid Heights,Census Tract 1402,,"MADISON AV
BALTIMORE, MD"
3518621,P152662816,09/23/2015 07:25:00 PM,High,ND,SHOOTING,FRISBY ST/E 0TH ST,21218,Waverly,Northern,543,14,D2,The Waverlies,Census Tract 903,,"E FRISBY ST
BALTIMORE, MD"
3521413,P152653066,09/22/2015 09:16:00 PM,High,SD,SHOOTING,MCHENRY ST/S CALHOUN ST,21223,New Southwest/Mount Clare,Southern,935,9,D8,Southwest Baltimore,Census Tract 1902,Tri-District,"S MCHENRY ST
BALTIMORE, MD"
3518625,P152662817,09/23/2015 07:25:00 PM,High,ND,SHOOTING,E 0TH ST/FRISBY ST,21218,Waverly,Northern,543,14,D2,The Waverlies,Census Tract 903,,"E 0TH ST
BALTIMORE, MD"
3518055,P152663468,09/23/2015 11:13:00 PM,High,SD,SHOOTING,200,21230,Lakeland,Southern,923,10,D7,Westport/Mount Winans/Lakeland,Census Tract 2502.05,,
3521417,P152653062,09/22/2015 09:15:00 PM,High,SD,SHOOTING,MCHENRY ST/S CALHOUN ST,21223,New Southwest/Mount Clare,Southern,935,9,D8,Southwest Baltimore,Census Tract 1902,Tri-District,"S MCHENRY ST
BALTIMORE, MD"
3521421,P152653069,09/22/2015 09:15:00 PM,High,SD,SHOOTING,MCHENRY ST/S CALHOUN ST,21223,New Southwest/Mount Clare,Southern,935,9,D8,Southwest Baltimore,Census Tract 1902,Tri-District,"S MCHENRY ST
BALTIMORE, MD"
3518623,P152662825,09/23/2015 07:25:00 PM,High,ND,SHOOTING,E 0TH ST/FRISBY ST,21218,Waverly,Northern,543,14,D2,The Waverlies,Census Tract 903,,"E 0TH ST
BALTIMORE, MD"
3518629,P152662820,09/23/2015 07:24:00 PM,High,ND,SHOOTING,E 0TH ST/FRISBY ST,21218,Waverly,Northern,543,14,D2,The Waverlies,Census Tract 903,,"E 0TH ST
BALTIMORE, MD"
3521424,P152653067,09/22/2015 09:14:00 PM,High,SD,SHOOTING,MCHENRY ST/S CALHOUN ST,21223,New Southwest/Mount Clare,Southern,935,9,D8,Southwest Baltimore,Census Tract 1902,Tri-District,"S MCHENRY ST
BALTIMORE, MD"
3524058,P152650103,09/22/2015 01:26:00 AM,High,SD,SHOOTING,1200 MONROE CI,21225,Curtis Bay,Southern,911,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2505,,"1200 MONROE
CI BALTIMORE, MD"
3521425,P152653057,09/22/2015 09:13:00 PM,High,SD,SHOOTING,MCHENRY ST/S CALHOUN ST,21223,New Southwest/Mount Clare,Southern,935,9,D8,Southwest Baltimore,Census Tract 1902,Tri-District,"S MCHENRY ST
BALTIMORE, MD"
3524995,P152642349,09/21/2015 06:21:00 PM,High,SW,SHOOTING,POTTER ST/S AUGUSTA AV,21229,Irvington,Southwestern,833,8,D10,Allendale/Irvington/S. Hilton,Census Tract 2008,,"S POTTER ST
BALTIMORE, MD"
3525240,P152642073,09/21/2015 05:11:00 PM,High,NW,SHOOTING,CORDELIA AV/REISTERSTOWN RD,21215,Langston Hughes,Northwestern,613,6,D1,Pimlico/Arlington/Hilltop,Census Tract 2718.02,Northwestern,"CORDELIA AV
BALTIMORE, MD"
3521427,P152653063,09/22/2015 09:13:00 PM,High,SD,SHOOTING,S CALHOUN ST/MCHENRY ST,21223,New Southwest/Mount Clare,Southern,935,9,D8,Southwest Baltimore,Census Tract 1902,Tri-District,"S CALHOUN ST
BALTIMORE, MD"
3522455,P152651912,09/22/2015 04:07:00 PM,High,CW,SHOOTING,E 0TH ST/KENNEDY AV,21218,East Baltimore Midway,Eastern,342,12,D5,Midway/Coldstream,Census Tract 908,Eastern1,"E 0TH ST
BALTIMORE, MD"
3521430,P152653050,09/22/2015 09:12:00 PM,High,SD,SHOOTING,MCHENRY ST/S CALHOUN ST,21223,New Southwest/Mount Clare,Southern,935,9,D8,Southwest Baltimore,Census Tract 1902,Tri-District,"S MCHENRY ST
BALTIMORE, MD"
3523387,P152650872,09/22/2015 10:43:00 AM,High,ND,SHOOTING,YORK RD/HARWOOD AV,21212,Homeland,Northern,523,4,D2,North Baltimore/Guilford/Homeland,Census Tract 2708.05,,"YORK RD
BALTIMORE, MD"
3525213,P152642093,09/21/2015 05:17:00 PM,High,NW,SHOOTING,REISTERSTOWN RD/CORDELIA AV,21215,Langston Hughes,Northwestern,613,6,D1,Pimlico/Arlington/Hilltop,Census Tract 2718.02,Northwestern,"REISTERSTOWN RD
BALTIMORE, MD"
3522490,P152651877,09/22/2015 03:59:00 PM,High,ED,SHOOTING,E 0TH ST/KENNEDY AV,21218,East Baltimore Midway,Eastern,342,12,D5,Midway/Coldstream,Census Tract 908,Eastern1,"E 0TH ST
BALTIMORE, MD"
3524470,P152642925,09/21/2015 09:23:00 PM,High,CD,SHOOTING,0 S GREENE ST,21201,University Of Maryland,Central,121,11,D8,Downtown/Seton Hill,Census Tract 402,,"0 S GREENE ST
BALTIMORE, MD"
3532439,P152621050,09/19/2015 09:58:00 AM,High,CD,SHOOTING,200 PEDS,21201,University Of Maryland,Central,121,11,D8,Downtown/Seton Hill,Census Tract 402,,"200 PEDS
BALTIMORE, MD"
3532179,P152621305,09/19/2015 12:02:00 PM,High,ED,SHOOTING,ASHLAND AV/N KENWOOD AV,21205,Madison-Eastend,Eastern,323,13,D5,Madison/East End,Census Tract 701,Eastern2,"N ASHLAND AV
BALTIMORE, MD"
3532184,P152621307,09/19/2015 12:01:00 PM,High,ED,SHOOTING,ASHLAND AV/N KENWOOD AV,21205,Madison-Eastend,Eastern,323,13,D5,Madison/East End,Census Tract 701,Eastern2,"N ASHLAND AV
BALTIMORE, MD"
3539416,P152600252,09/17/2015 02:38:00 AM,High,WD,SHOOTING,N CALHOUN ST/MOSHER ST,21217,Sandtown-Winchester,Western,743,9,D8,Sandtown-Winchester/Harlem Park,Census Tract 1602,Central,"N CALHOUN ST
BALTIMORE, MD"
3539648,P152593399,09/16/2015 11:52:00 PM,High,ED,SHOOTING,E CHASE ST/N KENWOOD AV,21213,Biddle Street,Eastern,323,13,D5,Clifton-Berea,Census Tract 803.02,Eastern2,"E N CHASE ST
BALTIMORE, MD"
3534103,P152612759,09/18/2015 07:50:00 PM,High,NW,SHOOTING,LAWINA RD/WAKEFIELD RD,21216,West Forest Park,Northwestern,641,8,D9,Forest Park/Walbrook,Census Tract 2803.02,,"LAWINA RD
BALTIMORE, MD"
3534107,P152612769,09/18/2015 07:50:00 PM,High,NW,SHOOTING,WAKEFIELD RD/BONNER RD,21216,West Forest Park,Northwestern,641,8,D9,Forest Park/Walbrook,Census Tract 2803.02,,"WAKEFIELD RD
BALTIMORE, MD"
3536813,P152603284,09/17/2015 09:45:00 PM,High,ND,SHOOTING,200 #ER,21215,Levindale,Northern,532,6,D2,Pimlico/Arlington/Hilltop,Census Tract 2717,,"200 ER
BALTIMORE, MD"
3536356,P152610148,09/18/2015 01:23:00 AM,High,SD,SHOOTING,0TH ST/DUANE AV,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.02,,"0TH ST
BALTIMORE, MD"
3539930,P152593073,09/16/2015 09:46:00 PM,High,NW,SHOOTING,BEAUFORT AV/BEEHLER AV,21215,Central Park Heights,Northwestern,614,6,D1,Pimlico/Arlington/Hilltop,Census Tract 2718.02,Northwestern,"BEAUFORT AV
BALTIMORE, MD"
3542558,P152590078,09/16/2015 12:47:00 AM,High,ND,SHOOTING,MCCABE AV/ALHAMBRA AV,21212,Woodbourne-McCabe,Northern,524,4,D2,Greater Govans,Census Tract 2710.02,,"MCCABE AV
BALTIMORE, MD"
3539895,P152593118,09/16/2015 10:01:00 PM,High,WD,SHOOTING,W LAFAYETTE AV/N BENTALOU ST,21216,Bridgeview/Greenlawn,Western,723,9,D8,Greater Rosemont,Census Tract 1605,,"W N LAFAYETTE AV
BALTIMORE, MD"
3542556,P152590080,09/16/2015 12:48:00 AM,High,ND,SHOOTING,ALHAMBRA AV/MCCABE AV,21212,Woodbourne-McCabe,Northern,524,4,D2,Greater Govans,Census Tract 2710.02,,"ALHAMBRA AV
BALTIMORE, MD"
3545511,P152580132,09/15/2015 01:16:00 AM,High,WD,SHOOTING,W BALTIMORE ST/N MARTIN LUTHER KING JR BL,21223,Poppleton,Western,712,9,D8,Poppleton/The Terraces/Hollins Market,Census Tract 1801,,"W N BALTIMORE ST
LUTHER KING JR BL BALTIMORE, MD"
3542640,P152583423,09/15/2015 11:51:00 PM,High,NE,SHOOTING,NORTHWOOD DR/MARBLE HALL RD,21239,New Northwood,Northeastern,413,4,D2,Northwood,Census Tract 2709.01,,"NORTHWOOD DR
BALTIMORE, MD"
3548559,P152570201,09/14/2015 02:29:00 AM,High,NW,SHOOTING,W BELVEDERE AV/ST CHARLES AV,21215,Arlington,Northwestern,633,5,D1,Pimlico/Arlington/Hilltop,Census Tract 2718.02,Northwestern,"W BELVEDERE AV
BALTIMORE, MD"
3548564,P152570200,09/14/2015 02:28:00 AM,High,NW,SHOOTING,W BELVEDERE AV/ARBUTUS AV,21215,Woodmere,Northwestern,623,5,D1,Pimlico/Arlington/Hilltop,Census Tract 2718.02,Northwestern,"W BELVEDERE AV
BALTIMORE, MD"
3548560,P152570204,09/14/2015 02:29:00 AM,High,NW,SHOOTING,W BELVEDERE AV/ARBUTUS AV,21215,Woodmere,Northwestern,623,5,D1,Pimlico/Arlington/Hilltop,Census Tract 2718.02,Northwestern,"W BELVEDERE AV
BALTIMORE, MD"
3550659,P152560951,09/13/2015 09:49:00 AM,High,SD,SHOOTING,WILKENS AV/S FULTON AV,21223,New Southwest/Mount Clare,Southern,935,9,D8,Southwest Baltimore,Census Tract 1903,Tri-District,"S WILKENS AV
BALTIMORE, MD"
3546372,P152572683,09/14/2015 07:01:00 PM,High,CD,SHOOTING,PENNSYLVANIA AV/DOLPHIN ST,21201,Upton,Central,123,11,D8,Upton/Druid Heights,Census Tract 1703,Central,"PENNSYLVANIA AV
BALTIMORE, MD"
3554646,P152550025,09/12/2015 12:04:00 AM,High,ED,SHOOTING,2000 BLK KENNEDY AV,21218,East Baltimore Midway,Eastern,342,12,D5,Midway/Coldstream,Census Tract 908,Eastern1,"2000 BLK KENNEDY AV
BALTIMORE, MD"
3557102,P152541034,09/11/2015 10:54:00 AM,High,SD,SHOOTING,AUDREY AV/0TH ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.02,,"AUDREY AV
BALTIMORE, MD"
3555597,P152542734,09/11/2015 07:02:00 PM,High,SW,SHOOTING,0 BLK N FRANKLINTOWN RD,21223,Shipley Hill,Southwestern,842,9,D8,Southwest Baltimore,Census Tract 2004,,"0 BLK N FRANKLINTOWN RD
BALTIMORE, MD"
3554643,P152550020,09/12/2015 12:04:00 AM,High,ED,SHOOTING,2000 BLK KENNEDY AV,21218,East Baltimore Midway,Eastern,342,12,D5,Midway/Coldstream,Census Tract 908,Eastern1,"2000 BLK KENNEDY AV
BALTIMORE, MD"
3554813,P152543608,09/11/2015 11:04:00 PM,High,SE,SHOOTING,1300 ELRINO WY,21224,O'Donnell Heights,Southeastern,243,1,D6,Southeastern,Census Tract 2606.04,,"1300 ELRINO WY
BALTIMORE, MD"
3555599,P152542738,09/11/2015 07:02:00 PM,High,SW,SHOOTING,SHIPLEY ST/W BALTIMORE ST,21223,Shipley Hill,Southwestern,842,9,D8,Southwest Baltimore,Census Tract 2004,,"W SHIPLEY ST
BALTIMORE, MD"
3555056,P152543327,09/11/2015 09:42:00 PM,High,SW,SHOOTING,MT HOLLY ST/CLIFTON AV,21216,Fairmont,Southwestern,812,7,D9,Forest Park/Walbrook,Census Tract 1509,,"MT HOLLY ST
BALTIMORE, MD"
3555028,P152543366,09/11/2015 09:50:00 PM,High,ED,SHOOTING,BARCLAY ST/E 0TH ST,21218,Barclay,Eastern,341,12,D2,Greater Charles Village/Barclay,Census Tract 1203,,"E BARCLAY ST
BALTIMORE, MD"
3555049,P152543341,09/11/2015 09:44:00 PM,High,SW,SHOOTING,MT HOLLY ST/CLIFTON AV,21216,Fairmont,Southwestern,812,7,D9,Forest Park/Walbrook,Census Tract 1509,,"MT HOLLY ST
BALTIMORE, MD"
3555600,P152542742,09/11/2015 07:02:00 PM,High,SW,SHOOTING,SHIPLEY ST/W BALTIMORE ST,21223,Shipley Hill,Southwestern,842,9,D8,Southwest Baltimore,Census Tract 2004,,"W SHIPLEY ST
BALTIMORE, MD"
3557095,P152541035,09/11/2015 10:55:00 AM,High,SD,SHOOTING,0TH ST/AUDREY AV,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.02,,"0TH ST
BALTIMORE, MD"
3557068,P152541066,09/11/2015 11:01:00 AM,High,SD,SHOOTING,200,21225,Middle Branch/Reedbird Parks,Southern,922,10,D7,Cherry Hill,Census Tract 2502.03,,
3552866,P152551979,09/12/2015 03:29:00 PM,High,WD,SHOOTING,VINE ST/N PAYSON ST,21223,Penrose/Fayette Street Outreach,Western,714,9,D8,Southwest Baltimore,Census Tract 2001,,"N VINE ST
BALTIMORE, MD"
3554642,P152550015,09/12/2015 12:04:00 AM,High,ED,SHOOTING,E 0TH ST/KENNEDY AV,21218,East Baltimore Midway,Eastern,342,12,D5,Midway/Coldstream,Census Tract 908,Eastern1,"E 0TH ST
BALTIMORE, MD"
3559423,P152531996,09/10/2015 03:29:00 PM,High,NE,SHOOTING,E NORTHERN PY/HARFORD RD,21214,Westfield,Northeastern,424,3,D4,Hamilton,Census Tract 2705.02,,"E NORTHERN PY
BALTIMORE, MD"
3568085,P152502723,09/07/2015 08:42:00 PM,High,WD,SHOOTING,N STRICKER ST/LAURENS ST,21217,Sandtown-Winchester,Western,743,7,D8,Sandtown-Winchester/Harlem Park,Census Tract 1602,Central,"N STRICKER ST
BALTIMORE, MD"
3571478,P152492210,09/06/2015 06:06:00 PM,High,SD,SHOOTING,S STOCKTON ST/W LOMBARD ST,21223,Hollins Market,Southern,931,9,D8,Poppleton/The Terraces/Hollins Market,Census Tract 1803,,"S W STOCKTON ST
BALTIMORE, MD"
3576030,P152480606,09/05/2015 04:43:00 AM,High,CD,SHOOTING,0 S GREENE ST,21201,University Of Maryland,Central,121,11,D8,Downtown/Seton Hill,Census Tract 402,,"0 S GREENE ST
BALTIMORE, MD"
3570382,P152500194,09/07/2015 01:22:00 AM,High,SD,SHOOTING,W LOMBARD ST/S STOCKTON ST,21223,Hollins Market,Southern,931,9,D8,Poppleton/The Terraces/Hollins Market,Census Tract 1803,,"W S LOMBARD ST
BALTIMORE, MD"
3570552,P152500004,09/07/2015 12:00:00 AM,High,SD,SHOOTING,200,21201,Mount Vernon,Central,142,11,D8,Downtown/Seton Hill,Census Tract 1701,,
3570594,P152493170,09/06/2015 11:41:00 PM,High,SD,SHOOTING,HOLLINS FERRY RD/MAISEL CT,21230,Westport,Southern,921,10,D7,Westport/Mount Winans/Lakeland,Census Tract 2503.01,,"HOLLINS FERRY RD
BALTIMORE, MD"
3573374,P152490111,09/06/2015 12:38:00 AM,High,ND,SHOOTING,5600 LOCH RAVEN BL,21239,Loch Raven,Northeastern,415,3,D3,Loch Raven,Census Tract 2708.03,,"5600 LOCH
RAVEN BL BALTIMORE, MD"
3570909,P152492819,09/06/2015 09:39:00 PM,High,ED,SHOOTING,E CHASE ST/N BOND ST,21213,Gay Street,Eastern,313,12,D5,Oldtown/Middle East,Census Tract 808,,"E N CHASE ST
BALTIMORE, MD"
3570911,P152492814,09/06/2015 09:38:00 PM,High,ED,SHOOTING,E CHASE ST/N BOND ST,21213,Gay Street,Eastern,313,12,D5,Oldtown/Middle East,Census Tract 808,,"E N CHASE ST
BALTIMORE, MD"
3581216,P152462236,09/03/2015 04:27:00 PM,High,SD,SHOOTING,3900 9TH ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.02,,"3900 9TH ST
BALTIMORE, MD"
3581175,P152462274,09/03/2015 04:41:00 PM,High,SD,SHOOTING,0TH ST/JACK ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.02,,"0TH ST
BALTIMORE, MD"
3582476,P152460776,09/03/2015 08:36:00 AM,High,SE,SHOOTING,GOUGH ST/S BROADWAY,21231,Fells Point,Southeastern,213,12,D7,Harbor East/Little Italy,Census Tract 301,,"S GOUGH ST
BALTIMORE, MD"
3582037,P152461255,09/03/2015 11:42:00 AM,High,CD,SHOOTING,W LEXINGTON ST/N EUTAW ST,21201,Downtown,Central,111,11,D7,Downtown/Seton Hill,Census Tract 401,,"W N LEXINGTON ST
BALTIMORE, MD"
3581205,P152462240,09/03/2015 04:30:00 PM,High,SD,SHOOTING,0TH ST/E JEFFREY ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.02,,"E 0TH ST
BALTIMORE, MD"
3582062,P152461227,09/03/2015 11:35:00 AM,High,CD,SHOOTING,W LEXINGTON ST/N EUTAW ST,21201,Downtown,Central,111,11,D7,Downtown/Seton Hill,Census Tract 401,,"W N LEXINGTON ST
BALTIMORE, MD"
3582995,P152460101,09/03/2015 12:55:00 AM,High,NW,SHOOTING,PIMLICO RD/WYLIE AV,21215,Central Park Heights,Northern,614,6,D2,Southern Park Heights,Census Tract 2716,,"PIMLICO RD
BALTIMORE, MD"
3582997,P152460105,09/03/2015 12:54:00 AM,High,NW,SHOOTING,PIMLICO RD/WYLIE AV,21215,Central Park Heights,Northern,614,6,D2,Southern Park Heights,Census Tract 2716,,"PIMLICO RD
BALTIMORE, MD"
3589863,P152433144,08/31/2015 09:13:00 PM,High,SW,SHOOTING,N LONGWOOD ST/ARUNAH AV,21216,Franklintown Road,Southwestern,814,9,D8,Greater Rosemont,Census Tract 1606,,"N LONGWOOD ST
BALTIMORE, MD"
3589271,P152440239,09/01/2015 02:32:00 AM,High,NE,SHOOTING,BELAIR RD/GLENARM AV,21206,Glenham-Belhar,Northeastern,425,2,D4,Hamilton,Census Tract 2601.01,,"BELAIR RD
BALTIMORE, MD"
3589872,P152433135,08/31/2015 09:11:00 PM,High,WD,SHOOTING,EDMONDSON AV/POPLAR GROVE ST,21223,Penrose/Fayette Street Outreach,Southwestern,842,9,D8,Greater Rosemont,Census Tract 1606,,"EDMONDSON AV
BALTIMORE, MD"
3589865,P152433142,08/31/2015 09:12:00 PM,High,WD,SHOOTING,EDMONDSON AV/POPLAR GROVE ST,21223,Penrose/Fayette Street Outreach,Southwestern,842,9,D8,Greater Rosemont,Census Tract 1606,,"EDMONDSON AV
BALTIMORE, MD"
3593241,P152422553,08/30/2015 07:53:00 PM,High,SE,SHOOTING,200,21287,Dunbar-Broadway,Eastern,321,13,D5,Oldtown/Middle East,Census Tract 604,,
3589851,P152433152,08/31/2015 09:16:00 PM,High,SW,SHOOTING,N LONGWOOD ST/EDMONDSON AV,21223,Franklintown Road,Southwestern,814,9,D8,Greater Rosemont,Census Tract 2002,,"N LONGWOOD ST
BALTIMORE, MD"
3589864,P152433136,08/31/2015 09:12:00 PM,High,WD,SHOOTING,N FRANKLINTOWN RD/EDMONDSON AV,21223,Penrose/Fayette Street Outreach,Southwestern,842,9,D8,Greater Rosemont,Census Tract 1606,,"N FRANKLINTOWN RD
BALTIMORE, MD"
3589360,P152440148,09/01/2015 01:02:00 AM,High,WD,SHOOTING,N FREMONT AV/GEORGE ST,21201,Harlem Park,Western,713,9,D8,Upton/Druid Heights,Census Tract 1703,Central,"N FREMONT AV
BALTIMORE, MD"
3595682,P152413370,08/29/2015 11:22:00 PM,High,SW,SHOOTING,WILKENS AV/S SMALLWOOD ST,21223,Carrollton Ridge,Southwestern,841,9,D8,Southwest Baltimore,Census Tract 2005,Tri-District,"S WILKENS AV
BALTIMORE, MD"
3595511,P152420060,08/30/2015 12:16:00 AM,High,ED,SHOOTING,E FEDERAL ST/N DURHAM ST,21213,Broadway East,Eastern,331,12,D5,Greenmount East,Census Tract 807,Eastern1,"E N FEDERAL ST
BALTIMORE, MD"
3595518,P152420054,08/30/2015 12:15:00 AM,High,ED,SHOOTING,E FEDERAL ST/N DURHAM ST,21213,Broadway East,Eastern,331,12,D5,Greenmount East,Census Tract 807,Eastern1,"E N FEDERAL ST
BALTIMORE, MD"
3601834,P152400231,08/28/2015 01:40:00 AM,High,NE,SHOOTING,200,21239,Loch Raven,Northeastern,415,3,D3,Loch Raven,Census Tract 2708.03,,
3604395,P152391225,08/27/2015 12:04:00 PM,High,NE,SHOOTING,E 0ST ST/JENIFER AV,21218,Coldstream Homestead Montebello,Northeastern,411,14,D5,Midway/Coldstream,Census Tract 906,,"E 0ST ST
BALTIMORE, MD"
3602738,P152393070,08/27/2015 08:31:00 PM,High,SW,SHOOTING,N WICKHAM RD/PEN LUCY RD,21229,Ten Hills,Southwestern,823,8,D10,Beechfield/Ten Hills/West Hills,Census Tract 2804.03,,"N WICKHAM RD
BALTIMORE, MD"
