RecordID,CallNumber,CallDateTime,Priority,District,Description,IncidentLocation,ZipCode,Neighborhood,PoliceDistrict,PolicePost,CouncilDistrict,SheriffDistricts,Community_Statistical_Areas,Census_Tracts,VRIZones,Location
3665431,P152193210,08/07/2015 09:34:00 PM,Medium,SE,PROSTITUTION,3400 MT PLEASANT AV,21224,Baltimore Highlands,Southeastern,223,1,D6,Highlandtown,Census Tract 2608,,"3400 MT PLEASANT AV
BALTIMORE, MD
(39.29084, -76.569129)"
3667620,P152190812,08/07/2015 09:43:00 AM,Medium,SW,PROSTITUTION,3400 ELGIN AV,21216,Mount Holly,Southwestern,812,7,D9,Forest Park/Walbrook,Census Tract 1508,,"3400 ELGIN AV
BALTIMORE, MD
(39.313087, -76.674584)"
3667960,P152190416,08/07/2015 06:23:00 AM,Medium,ND,PROSTITUTION,2400 N CHARLES ST,21218,Old Goucher,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1206,,"2400 N CHARLES ST
BALTIMORE, MD
(39.316487, -76.616896)"
3670326,P152181362,08/06/2015 12:40:00 PM,Medium,CW,PROSTITUTION,100 BLK N CONKLING ST,21224,Baltimore Highlands,Southeastern,223,2,D6,Orangeville/East Highlandtown,Census Tract 2604.04,,"100 BLK N CONKLING ST
BALTIMORE, MD
(39.293869, -76.567635)"
3670568,P152181098,08/06/2015 11:19:00 AM,Medium,CW,PROSTITUTION,3800 E LOMBARD ST,21224,Baltimore Highlands,Southeastern,223,2,D6,Highlandtown,Census Tract 2608,,"3800 E LOMBARD ST
BALTIMORE, MD
(39.291512, -76.564436)"
3670395,P152181296,08/06/2015 12:15:00 PM,Medium,NW,PROSTITUTION,3300 GWYNNS FALLS PY,21216,Walbrook,Southwestern,811,7,D9,Greater Mondawmin,Census Tract 1507.02,,"3300 GWYNNS FALLS
PY BALTIMORE, MD
(39.314384, -76.672843)"
3669993,P152181741,08/06/2015 02:28:00 PM,Medium,SD,PROSTITUTION,600 CHERRY HILL RD,21225,Cherry Hill,Southern,922,10,D7,Cherry Hill,Census Tract 2502.03,,"600 CHERRY HILL RD
BALTIMORE, MD
(39.250045, -76.622813)"
3672954,P152172025,08/05/2015 04:13:00 PM,Medium,SE,PROSTITUTION,400 S REGESTER ST,21231,Fells Point,Southeastern,213,1,D6,Fells Point,Census Tract 202,,"400 S REGESTER ST
BALTIMORE, MD
(39.286824, -76.592367)"
3673268,P152171683,08/05/2015 02:33:00 PM,Medium,SW,PROSTITUTION,3400 ELGIN AV,21216,Mount Holly,Southwestern,812,7,D9,Forest Park/Walbrook,Census Tract 1508,,"3400 ELGIN AV
BALTIMORE, MD
(39.313087, -76.674584)"
3676258,P152161660,08/04/2015 02:37:00 PM,Medium,ED,PROSTITUTION,2200 BLK HARFORD RD,21218,East Baltimore Midway,Eastern,342,12,D5,Midway/Coldstream,Census Tract 805,Eastern1,"2200 BLK HARFORD RD
BALTIMORE, MD
(39.315215, -76.596926)"
3673189,P152171776,08/05/2015 02:56:00 PM,Medium,SD,PROSTITUTION,3600 3RD ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,,"3600 3RD ST
BALTIMORE, MD
(39.237211, -76.607318)"
3673874,P152171010,08/05/2015 11:12:00 AM,Medium,SD,PROSTITUTION,2700 W PATAPSCO AV,21230,Lakeland,Southern,923,10,D7,Westport/Mount Winans/Lakeland,Census Tract 2502.05,,"2700 W PATAPSCO AV
BALTIMORE, MD
(39.254825, -76.656853)"
3673281,P152171670,08/05/2015 02:27:00 PM,Medium,SD,PROSTITUTION,3600 3RD ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,,"3600 3RD ST
BALTIMORE, MD
(39.237211, -76.607318)"
3675361,P152162626,08/04/2015 07:49:00 PM,Medium,NW,PROSTITUTION,4500 PENHURST AV,21215,West Arlington,Northwestern,621,5,D1,Howard Park/West Arlington,Census Tract 2801.02,,"4500 PENHURST AV
BALTIMORE, MD
(39.338691, -76.694162)"
3676302,P152161606,08/04/2015 02:16:00 PM,Medium,ED,PROSTITUTION,5000 BLK HARFORD RD,21214,Waltherson,Northeastern,426,3,D4,Lauraville,Census Tract 2703.02,,"5000 BLK HARFORD RD
BALTIMORE, MD
(39.347314, -76.565719)"
3676300,P152161609,08/04/2015 02:17:00 PM,Medium,ED,PROSTITUTION,5000 BLK HARFORD RD,21214,Waltherson,Northeastern,426,3,D4,Lauraville,Census Tract 2703.02,,"5000 BLK HARFORD RD
BALTIMORE, MD
(39.347314, -76.565719)"
3679870,P152151117,08/03/2015 11:45:00 AM,Medium,SD,PROSTITUTION,1100 S CAREY ST,21223,Washington Village/Pigtown,Southern,932,10,D7,Washington Village/Pigtown,Census Tract 2102,,"1100 S CAREY ST
BALTIMORE, MD
(39.281301, -76.636261)"
3678679,P152152428,08/03/2015 06:30:00 PM,Medium,SD,PROSTITUTION,400 BLK WASHBURN AV,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"400 BLK WASHBURN AV
BALTIMORE, MD
(39.235, -76.605889)"
3681873,P152142149,08/02/2015 05:57:00 PM,Medium,SD,PROSTITUTION,3700 6TH ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"3700 6TH ST
BALTIMORE, MD
(39.235125, -76.602916)"
3680829,P152150023,08/03/2015 12:04:00 AM,Medium,SE,PROSTITUTION,3300 FOSTER AV,21224,Canton,Southeastern,232,1,D6,Highlandtown,Census Tract 2611,,"3300 FOSTER AV
BALTIMORE, MD
(39.284451, -76.569681)"
3684631,P152132510,08/01/2015 07:13:00 PM,Medium,SE,PROSTITUTION,BALTIMORE TRAVEL PLAZA,21224,Medford,Southeastern,233,1,D7,Southeastern,Census Tract 2606.05,,"BALTIMORE TRAVEL PLAZA BALTIMORE, MD
(39.290443, -76.612333)"
3683672,P152140152,08/02/2015 12:58:00 AM,Medium,NW,PROSTITUTION,4100 GARRISON BL,21215,Dolfield,Northwestern,642,6,D1,Dorchester/Ashburton,Census Tract 1510,,"4100 GARRISON
BL BALTIMORE, MD
(39.335301, -76.68443)"
3684773,P152132356,08/01/2015 06:14:00 PM,Medium,NE,PROSTITUTION,1500 WINSTON AV,21239,Stonewood-Pentwood-Winston,Northeastern,413,3,D4,Northwood,Census Tract 2709.02,,"1500 WINSTON AV
BALTIMORE, MD
(39.350266, -76.590426)"
3686168,P152130842,08/01/2015 08:41:00 AM,Medium,SD,PROSTITUTION,500 E PATAPSCO AV,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"500 E PATAPSCO AV
BALTIMORE, MD
(39.236726, -76.603653)"
3686054,P152130974,08/01/2015 09:36:00 AM,Medium,SD,PROSTITUTION,4100 BLK FAIRHAVEN AV,21226,Curtis Bay,Southern,911,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2505,,"4100 BLK FAIRHAVEN AV
BALTIMORE, MD
(39.228183, -76.590247)"
3693107,P152110496,07/30/2015 06:56:00 AM,Medium,SD,PROSTITUTION,1100 S CAREY ST,21223,Washington Village/Pigtown,Southern,932,10,D7,Washington Village/Pigtown,Census Tract 2102,,"1100 S CAREY ST
BALTIMORE, MD
(39.281301, -76.636261)"
3693001,P152110633,07/30/2015 08:11:00 AM,Medium,SD,PROSTITUTION,1400 BLK RAMSAY ST,21223,New Southwest/Mount Clare,Southern,935,9,D8,Southwest Baltimore,Census Tract 1902,Tri-District,"1400 BLK RAMSAY ST
BALTIMORE, MD
(39.283371, -76.639616)"
3693807,P152103302,07/29/2015 09:52:00 PM,Medium,SD,PROSTITUTION,1100 S CAREY ST,21223,Washington Village/Pigtown,Southern,932,10,D7,Washington Village/Pigtown,Census Tract 2102,,"1100 S CAREY ST
BALTIMORE, MD
(39.281301, -76.636261)"
3694604,P152102444,07/29/2015 05:30:00 PM,Medium,SE,PROSTITUTION,200 S CONKLING ST,21224,Highlandtown,Southeastern,231,1,D6,Highlandtown,Census Tract 2608,,"200 S CONKLING ST
BALTIMORE, MD
(39.290166, -76.567384)"
3694004,P152103086,07/29/2015 08:40:00 PM,Medium,SD,PROSTITUTION,3600 BLK FAIRHAVEN AV,21225,Curtis Bay,Southern,911,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2505,,"3600 BLK FAIRHAVEN AV
BALTIMORE, MD
(39.232365, -76.590656)"
3696450,P152100389,07/29/2015 04:23:00 AM,Medium,SD,PROSTITUTION,1200 BLK GLYNDON AV,21223,Washington Village/Pigtown,Southern,932,10,D7,Washington Village/Pigtown,Census Tract 2102,,"1200 BLK GLYNDON AV
BALTIMORE, MD
(39.282755, -76.635505)"
3697384,P152092986,07/28/2015 08:20:00 PM,Medium,SE,PROSTITUTION,3800 CLAREMONT ST,21224,Highlandtown,Southeastern,231,2,D6,Highlandtown,Census Tract 2608,,"3800 CLAREMONT ST
BALTIMORE, MD
(39.289549, -76.564878)"
3697508,P152092850,07/28/2015 07:42:00 PM,Medium,SD,PROSTITUTION,3700 4TH ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"3700 4TH ST
BALTIMORE, MD
(39.235953, -76.606053)"
3699774,P152090298,07/28/2015 02:51:00 AM,Medium,ND,PROSTITUTION,2300 BLK MARYLAND AV,21218,Old Goucher,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1206,,"2300 BLK MARYLAND AV
BALTIMORE, MD
(39.315758, -76.618212)"
3701850,P152081450,07/27/2015 01:16:00 PM,Medium,SD,PROSTITUTION,1000 BLK S CAREY ST,21223,Washington Village/Pigtown,Southern,932,10,D7,Washington Village/Pigtown,Census Tract 2102,,"1000 BLK S CAREY ST
BALTIMORE, MD
(39.281722, -76.636825)"
3701175,P152082182,07/27/2015 05:04:00 PM,Medium,NE,PROSTITUTION,6900 HARFORD RD,21234,North Harford Road,Northeastern,424,3,D4,Harford/Echodale,Census Tract 2707.03,,"6900 HARFORD RD
BALTIMORE, MD
(39.365849, -76.549724)"
3700623,P152082811,07/27/2015 08:09:00 PM,Medium,SE,PROSTITUTION,1200 DUNDALK AV,21222,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"1200 DUNDALK AV
BALTIMORE, MD
(39.279912, -76.534666)"
3699608,P152090486,07/28/2015 06:30:00 AM,Medium,SD,PROSTITUTION,1300-BL GLYNDON AV,21223,Washington Village/Pigtown,Southern,932,10,D7,Washington Village/Pigtown,Census Tract 2102,,"1300 BL GLYNDON AV
BALTIMORE, MD
(39.281422, -76.637208)"
3700761,P152082662,07/27/2015 07:19:00 PM,Medium,SD,PROSTITUTION,1100 S CAREY ST,21223,Washington Village/Pigtown,Southern,932,10,D7,Washington Village/Pigtown,Census Tract 2102,,"1100 S CAREY ST
BALTIMORE, MD
(39.281301, -76.636261)"
3702226,P152081030,07/27/2015 11:15:00 AM,Medium,SD,PROSTITUTION,HORSESHOE CASINO,21230,Carroll - Camden Industrial Area,Southern,941,10,D7,Washington Village/Pigtown,Census Tract 2101,,"HORSESHOE CASINO BALTIMORE, MD
(39.637865, -78.891689)"
3703703,P152072635,07/26/2015 08:18:00 PM,Medium,SD,PROSTITUTION,1000 S CAREY ST,21223,Washington Village/Pigtown,Southern,932,10,D7,Washington Village/Pigtown,Census Tract 2102,,"1000 S CAREY ST
BALTIMORE, MD
(39.281722, -76.636825)"
3706897,P152062671,07/25/2015 07:41:00 PM,Medium,SD,PROSTITUTION,1100 S CAREY ST,21223,Washington Village/Pigtown,Southern,932,10,D7,Washington Village/Pigtown,Census Tract 2102,,"1100 S CAREY ST
BALTIMORE, MD
(39.281301, -76.636261)"
3707821,P152061668,07/25/2015 02:04:00 PM,Medium,SD,PROSTITUTION,1100 BLK S CAREY ST,21223,Washington Village/Pigtown,Southern,932,10,D7,Washington Village/Pigtown,Census Tract 2102,,"1100 BLK S CAREY ST
BALTIMORE, MD
(39.281301, -76.636261)"
3707237,P152062299,07/25/2015 05:52:00 PM,Medium,SD,PROSTITUTION,1100 S CAREY ST,21223,Washington Village/Pigtown,Southern,932,10,D7,Washington Village/Pigtown,Census Tract 2102,,"1100 S CAREY ST
BALTIMORE, MD
(39.281301, -76.636261)"
3707633,P152061873,07/25/2015 03:22:00 PM,Medium,SD,PROSTITUTION,1000 S CAREY ST,21223,Washington Village/Pigtown,Southern,932,10,D7,Washington Village/Pigtown,Census Tract 2102,,"1000 S CAREY ST
BALTIMORE, MD
(39.281722, -76.636825)"
5939201,P190532980,02/22/2019 05:11:00 PM,Low,SE,PROSTITUTION,E PRATT ST/S CONKLING ST,21224,Baltimore Highlands,Southeastern,223,1,D6,Highlandtown,Census Tract 2608,,"E S PRATT ST
BALTIMORE, MD"
5941221,P190540649,02/23/2019 04:29:00 AM,Low,ND,PROSTITUTION,E 0RD ST/N CALVERT ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E N 0RD ST
BALTIMORE, MD"
5946291,P190551909,02/24/2019 01:22:00 PM,Low,SE,PROSTITUTION,GRACELAND AV/BETHLEHEM AV,21224,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"GRACELAND AV
BALTIMORE, MD"
5946412,P190552082,02/24/2019 02:25:00 PM,Low,SE,PROSTITUTION,BETHLEHEM AV/GRACELAND AV,21224,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"BETHLEHEM AV
BALTIMORE, MD"
5948311,P190554102,02/24/2019 10:48:00 PM,Low,ND,PROSTITUTION,ST PAUL ST/E 0RD ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E ST PAUL ST
BALTIMORE, MD"
5951525,P190563455,02/25/2019 05:33:00 PM,Low,SW,PROSTITUTION,2800 BLK WASHINGTON BL,21230,Morrell Park,Southwestern,831,10,D7,Morrell Park/Violetville,Census Tract 2502.06,,"2800 BLK
WASHINGTON BL BALTIMORE, MD"
5960318,P190583353,02/27/2019 05:28:00 PM,Low,SW,PROSTITUTION,2800 BLK WASHINGTON BL,21230,Morrell Park,Southwestern,831,10,D7,Morrell Park/Violetville,Census Tract 2502.06,,"2800 BLK
WASHINGTON BL BALTIMORE, MD"
5959306,P190582175,02/27/2019 12:46:00 PM,Low,SE,PROSTITUTION,E PRATT ST/S CONKLING ST,21224,Baltimore Highlands,Southeastern,223,1,D6,Highlandtown,Census Tract 2608,,"E S PRATT ST
BALTIMORE, MD"
5964057,P190592733,02/28/2019 03:14:00 PM,Low,SD,PROSTITUTION,E JEFFREY ST/0RD ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,,"E JEFFREY ST
BALTIMORE, MD"
5965059,P190593838,02/28/2019 06:42:00 PM,Low,SE,PROSTITUTION,CLAREMONT ST/S CONKLING ST,21224,Highlandtown,Southeastern,231,1,D6,Highlandtown,Census Tract 2608,,"S CLAREMONT ST
BALTIMORE, MD"
5975128,P190620278,03/03/2019 01:42:00 AM,Low,ED,PROSTITUTION,E 0TH ST/BARCLAY ST,21218,Barclay,Eastern,341,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E 0TH ST
BALTIMORE, MD"
5971241,P190610985,03/02/2019 06:16:00 AM,Low,ED,PROSTITUTION,E 0TH ST/GUILFORD AV,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E 0TH ST
BALTIMORE, MD"
5983380,P190640451,03/05/2019 02:01:00 AM,Low,ND,PROSTITUTION,E 0ND ST/N CHARLES ST,21218,Old Goucher,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1206,,"E N 0ND ST
BALTIMORE, MD"
5998984,P190673998,03/08/2019 07:39:00 PM,Low,SE,PROSTITUTION,GRACELAND AV/DUNDALK AV,21224,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"GRACELAND AV
BALTIMORE, MD"
6000226,P190680485,03/09/2019 02:48:00 AM,Low,ND,PROSTITUTION,E 0RD ST/N CALVERT ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E N 0RD ST
BALTIMORE, MD"
6000404,P190680682,03/09/2019 04:51:00 AM,Low,ND,PROSTITUTION,E 0RD ST/N CALVERT ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E N 0RD ST
BALTIMORE, MD"
6001089,P190681444,03/09/2019 10:18:00 AM,Low,SD,PROSTITUTION,NIEMAN AV/GABLE AV,21230,Lakeland,Southern,923,10,D7,Westport/Mount Winans/Lakeland,Census Tract 2502.05,,"NIEMAN AV
BALTIMORE, MD"
6001775,P190682302,03/09/2019 02:03:00 PM,Low,SD,PROSTITUTION,CAMBRIA ST/0TH ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"CAMBRIA ST
BALTIMORE, MD"
6012508,P190710316,03/12/2019 01:29:00 AM,Low,NW,PROSTITUTION,GARRISON BL/MONDAWMIN AV,21216,Hanlon-Longwood,Northwestern,641,7,D9,Forest Park/Walbrook,Census Tract 1508,,"GARRISON BL
BALTIMORE, MD"
6013401,P190711279,03/12/2019 09:04:00 AM,Low,SD,PROSTITUTION,0TH ST/E JEFFREY ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,,"E 0TH ST
BALTIMORE, MD"
6013255,P190711144,03/12/2019 08:30:00 AM,Low,CD,PROSTITUTION,MADISON AV/GOLD ST,21217,Druid Heights,Central,131,7,D8,Upton/Druid Heights,Census Tract 1403,,"MADISON AV
BALTIMORE, MD"
6012008,P190704716,03/11/2019 10:21:00 PM,Low,SD,PROSTITUTION,HAWKINS POINT RD/FORT SMALLWOOD RD,21226,Hawkins Point,Southern,911,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2505,,"HAWKINS POINT RD
BALTIMORE, MD"
6015502,P190713575,03/12/2019 06:20:00 PM,Medium,CD,PROSTITUTION,GOLD ST/DIVISION ST,21217,Druid Heights,Central,131,7,D8,Upton/Druid Heights,Census Tract 1403,,"GOLD ST
BALTIMORE, MD"
6020757,P190724418,03/13/2019 10:53:00 PM,Low,NW,PROSTITUTION,GARRISON BL/DOLFIELD AV,21215,Dolfield,Northwestern,621,6,D1,Dorchester/Ashburton,Census Tract 1510,,"GARRISON BL
BALTIMORE, MD"
6020759,P190724439,03/13/2019 11:07:00 PM,Low,NW,PROSTITUTION,GARRISON BL/BELVIEU AV,21215,Dolfield,Northwestern,643,6,D1,Dorchester/Ashburton,Census Tract 1510,,"GARRISON BL
BALTIMORE, MD"
6022532,P190731750,03/14/2019 11:21:00 AM,Low,SW,PROSTITUTION,2800 BLK WASHINGTON BL,21230,Morrell Park,Southwestern,831,10,D7,Morrell Park/Violetville,Census Tract 2502.06,,"2800 BLK
WASHINGTON BL BALTIMORE, MD"
6025794,P190740465,03/15/2019 02:30:00 AM,Low,ND,PROSTITUTION,E 0RD ST/N CHARLES ST,21218,Old Goucher,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1206,,"E N 0RD ST
BALTIMORE, MD"
6028170,P190743169,03/15/2019 04:21:00 PM,Low,SD,PROSTITUTION,0TH ST/PONTIAC AV,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"0TH ST
BALTIMORE, MD"
6025404,P190740130,03/15/2019 12:34:00 AM,Low,ND,PROSTITUTION,E 0RD ST/ST PAUL ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E 0RD ST
BALTIMORE, MD"
6027301,P190742239,03/15/2019 12:42:00 PM,Low,NW,PROSTITUTION,GARRISON BL/LIBERTY HEIGHTS AV,21207,Dorchester,Northwestern,621,6,D1,Dorchester/Ashburton,Census Tract 1510,,"GARRISON BL
BALTIMORE, MD"
6023137,P190732404,03/14/2019 02:02:00 PM,Low,SW,PROSTITUTION,2800 BLK WASHINGTON BL,21230,Morrell Park,Southwestern,831,10,D7,Morrell Park/Violetville,Census Tract 2502.06,,"2800 BLK
WASHINGTON BL BALTIMORE, MD"
6033943,P190760037,03/17/2019 12:10:00 AM,Low,ND,PROSTITUTION,W 0ND ST/MACE ST,21218,Old Goucher,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1206,,"W 0ND ST
BALTIMORE, MD"
6034503,P190760718,03/17/2019 05:27:00 AM,Low,CD,PROSTITUTION,DRUID HILL AV/W NORTH AV,21217,Druid Heights,Central,131,7,D8,Upton/Druid Heights,Census Tract 1403,,"W DRUID HILL AV
BALTIMORE, MD"
6031206,P190751438,03/16/2019 10:30:00 AM,Low,NE,PROSTITUTION,HARFORD RD/BAUERNWOOD AV,21234,North Harford Road,Northeastern,424,3,D4,Harford/Echodale,Census Tract 2705.01,,"HARFORD RD
BALTIMORE, MD"
6028819,P190743896,03/15/2019 06:57:00 PM,Low,NW,PROSTITUTION,GARRISON BL/FERNHILL AV,21215,Dolfield,Northwestern,643,6,D1,Dorchester/Ashburton,Census Tract 1510,,"GARRISON BL
BALTIMORE, MD"
6030650,P190750866,03/16/2019 07:36:00 AM,Low,CD,PROSTITUTION,MADISON AV/GOLD ST,21217,Druid Heights,Central,131,7,D8,Upton/Druid Heights,Census Tract 1403,,"MADISON AV
BALTIMORE, MD"
6031668,P190752015,03/16/2019 01:12:00 PM,Low,SE,PROSTITUTION,S CONKLING ST/E PRATT ST,21224,Baltimore Highlands,Southeastern,223,1,D6,Highlandtown,Census Tract 2608,,"S E CONKLING ST
BALTIMORE, MD"
6037811,P190764266,03/17/2019 11:50:00 PM,Low,ND,PROSTITUTION,E 0ND ST/HARGROVE ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E 0ND ST
BALTIMORE, MD"
6040089,P190772558,03/18/2019 02:13:00 PM,Low,SD,PROSTITUTION,E JEFFREY ST/0TH ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,,"E JEFFREY ST
BALTIMORE, MD"
6041326,P190773833,03/18/2019 07:04:00 PM,Low,SW,PROSTITUTION,2800 BLK WASHINGTON BL,21230,Morrell Park,Southwestern,831,10,D7,Morrell Park/Violetville,Census Tract 2502.06,,"2800 BLK
WASHINGTON BL BALTIMORE, MD"
6041116,P190773612,03/18/2019 06:19:00 PM,Low,SD,PROSTITUTION,E JEFFREY ST/0TH ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,,"E JEFFREY ST
BALTIMORE, MD"
6039054,P190771435,03/18/2019 09:55:00 AM,Low,SD,PROSTITUTION,PONTIAC AV/0TH ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.02,Brooklyn,"PONTIAC AV
BALTIMORE, MD"
6050128,P190793972,03/20/2019 07:34:00 PM,Low,SW,PROSTITUTION,2800 BLK WASHINGTON BL,21230,Morrell Park,Southwestern,831,10,D7,Morrell Park/Violetville,Census Tract 2502.06,,"2800 BLK
WASHINGTON BL BALTIMORE, MD"
6045356,P190783498,03/19/2019 05:46:00 PM,Low,SD,PROSTITUTION,E JEFFREY ST/0RD ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,,"E JEFFREY ST
BALTIMORE, MD"
6048151,P190791768,03/20/2019 11:23:00 AM,Low,SD,PROSTITUTION,ANNABEL AV/0TH ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"ANNABEL AV
BALTIMORE, MD"
6048073,P190791700,03/20/2019 11:05:00 AM,Low,SW,PROSTITUTION,2800 BLK WASHINGTON BL,21230,Morrell Park,Southwestern,831,10,D7,Morrell Park/Violetville,Census Tract 2502.06,,"2800 BLK
WASHINGTON BL BALTIMORE, MD"
6053382,P190802828,03/21/2019 04:28:00 PM,Low,SD,PROSTITUTION,PONTIAC AV/0TH ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.02,Brooklyn,"PONTIAC AV
BALTIMORE, MD"
6063666,P190824801,03/23/2019 11:53:00 PM,Low,ND,PROSTITUTION,ST PAUL ST/E 0RD ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E ST PAUL ST
BALTIMORE, MD"
6064629,P190831710,03/24/2019 11:39:00 AM,Low,NE,PROSTITUTION,HARFORD RD/BAUERNWOOD AV,21234,North Harford Road,Northeastern,424,3,D4,Harford/Echodale,Census Tract 2705.01,,"HARFORD RD
BALTIMORE, MD"
6060641,P190821452,03/23/2019 09:42:00 AM,Low,SE,PROSTITUTION,GRACELAND AV/BETHLEHEM AV,21224,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"GRACELAND AV
BALTIMORE, MD"
6068333,P190840465,03/25/2019 03:11:00 AM,Low,ND,PROSTITUTION,E 0RD ST/N CALVERT ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E N 0RD ST
BALTIMORE, MD"
6071432,P190843966,03/25/2019 08:28:00 PM,Low,SE,PROSTITUTION,S CONKLING ST/E PRATT ST,21224,Baltimore Highlands,Southeastern,223,1,D6,Highlandtown,Census Tract 2608,,"S E CONKLING ST
BALTIMORE, MD"
6068414,P190840561,03/25/2019 03:57:00 AM,Low,ND,PROSTITUTION,E 0RD ST/N CALVERT ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E N 0RD ST
BALTIMORE, MD"
6069919,P190842326,03/25/2019 01:58:00 PM,Low,SE,PROSTITUTION,HOLABIRD AV/DUNDALK AV,21224,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"HOLABIRD AV
BALTIMORE, MD"
6065242,P190831719,03/24/2019 11:42:00 AM,Low,NE,PROSTITUTION,HARFORD RD/BAUERNWOOD AV,21234,North Harford Road,Northeastern,424,3,D4,Harford/Echodale,Census Tract 2705.01,,"HARFORD RD
BALTIMORE, MD"
6072711,P190850791,03/26/2019 06:42:00 AM,Low,SE,PROSTITUTION,CLAREMONT ST/S CONKLING ST,21224,Highlandtown,Southeastern,231,1,D6,Highlandtown,Census Tract 2608,,"S CLAREMONT ST
BALTIMORE, MD"
6079629,P190863817,03/27/2019 07:43:00 PM,Low,SD,PROSTITUTION,PONTIAC AV/0TH ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"PONTIAC AV
BALTIMORE, MD"
6073793,P190852704,03/26/2019 03:52:00 PM,Low,SW,PROSTITUTION,2800 BLK WASHINGTON BL,21230,Morrell Park,Southwestern,831,10,D7,Morrell Park/Violetville,Census Tract 2502.06,,"2800 BLK
WASHINGTON BL BALTIMORE, MD"
6076079,P190854532,03/26/2019 11:09:00 PM,Low,SE,PROSTITUTION,CLAREMONT ST/S CONKLING ST,21224,Highlandtown,Southeastern,231,1,D6,Highlandtown,Census Tract 2608,,"S CLAREMONT ST
BALTIMORE, MD"
