RecordID,CallNumber,CallDateTime,Priority,District,Description,IncidentLocation,ZipCode,Neighborhood,PoliceDistrict,PolicePost,CouncilDistrict,SheriffDistricts,Community_Statistical_Areas,Census_Tracts,VRIZones,Location
2933633,P161072775,04/16/2016 08:47:00 PM,High,ND,GAMBLING,500 ROSE HILL TE,21218,Pen Lucy,Northern,542,4,D2,Greater Govans,Census Tract 901,,"500 ROSE HILL
TE BALTIMORE, MD
(39.33867, -76.608796)"
2936303,P161063420,04/15/2016 10:39:00 PM,High,SW,GAMBLING,3400 BLK CLIFTON AV,21216,Mount Holly,Southwestern,811,7,D9,Greater Rosemont,Census Tract 1506,,"3400 BLK CLIFTON AV
BALTIMORE, MD
(39.310989, -76.674237)"
2936962,P161062704,04/15/2016 06:50:00 PM,High,ED,GAMBLING,2200 AIKEN ST,21218,East Baltimore Midway,Eastern,342,12,D5,Midway/Coldstream,Census Tract 908,Eastern1,"2200 AIKEN ST
BALTIMORE, MD
(39.315307, -76.599116)"
2936784,P161062889,04/15/2016 07:54:00 PM,High,NE,GAMBLING,1600 E 32ND ST,21218,Coldstream Homestead Montebello,Northeastern,411,14,D5,Midway/Coldstream,Census Tract 906,,"1600 E 32ND ST
BALTIMORE, MD
(39.32679, -76.593662)"
2937425,P161062185,04/15/2016 04:35:00 PM,High,SW,GAMBLING,3700 EDMONDSON AV,21229,Edgewood,Southwestern,844,8,D10,Edmondson Village,Census Tract 1608.02,,"3700 EDMONDSON AV
BALTIMORE, MD
(39.293957, -76.678525)"
2937185,P161062458,04/15/2016 05:43:00 PM,High,ND,GAMBLING,400 ILCHESTER AV,21218,Harwood,Northern,513,12,D2,Greater Charles Village/Barclay,Census Tract 1203,,"400 ILCHESTER AV
BALTIMORE, MD
(39.32278, -76.610989)"
2936969,P161062697,04/15/2016 06:48:00 PM,High,ND,GAMBLING,500-515 E 35TH ST,21218,Waverly,Northern,543,14,D2,The Waverlies,Census Tract 903,,"500 515 E 35TH ST
BALTIMORE, MD
(39.330942, -76.609012)"
2937051,P161062601,04/15/2016 06:19:00 PM,High,ND,GAMBLING,5400 YORK RD,21212,Homeland,Northern,523,4,D2,North Baltimore/Guilford/Homeland,Census Tract 2712,,"5400 YORK RD
BALTIMORE, MD
(39.356169, -76.609901)"
2937081,P161062573,04/15/2016 06:12:00 PM,High,ND,GAMBLING,2600 QUANTICO AV,21215,Greenspring,Northern,533,6,D2,Southern Park Heights,Census Tract 1513,,"2600 QUANTICO AV
BALTIMORE, MD
(39.337933, -76.661177)"
2936738,P161062937,04/15/2016 08:06:00 PM,High,SD,GAMBLING,400 BLK S GILMOR ST,21223,New Southwest/Mount Clare,Southern,935,9,D8,Southwest Baltimore,Census Tract 1902,Tri-District,"400 BLK S GILMOR ST
BALTIMORE, MD
(39.282922, -76.642054)"
2940155,P161052550,04/14/2016 06:20:00 PM,High,NE,GAMBLING,4200-39 SHELDON AV,21206,Belair-Edison,Northeastern,442,2,D4,Cedonia/Frankford,Census Tract 2602.02,Northeastern,"4200 39 SHELDON AV
BALTIMORE, MD
(39.328574, -76.564668)"
2940014,P161052711,04/14/2016 07:01:00 PM,High,NE,GAMBLING,4200 BLK SHELDON AV,21206,Belair-Parkside,Northeastern,442,2,D4,Cedonia/Frankford,Census Tract 2602.02,Northeastern,"4200 BLK SHELDON AV
BALTIMORE, MD
(39.328574, -76.564668)"
2940287,P161052402,04/14/2016 05:40:00 PM,High,ND,GAMBLING,400 ILCHESTER AV,21218,Harwood,Northern,513,12,D2,Greater Charles Village/Barclay,Census Tract 1203,,"400 ILCHESTER AV
BALTIMORE, MD
(39.32278, -76.610989)"
2943059,P161042712,04/13/2016 07:16:00 PM,High,ND,GAMBLING,2600 BLK PARK HEIGHTS TE,21215,Greenspring,Northern,533,6,D2,Southern Park Heights,Census Tract 1513,,"2600 BLK PARK HEIGHTS
TE BALTIMORE, MD
(39.338601, -76.661529)"
2942984,P161042803,04/13/2016 07:41:00 PM,High,NE,GAMBLING,4200 SHAMROCK AV,21206,Belair-Edison,Northeastern,442,2,D4,Cedonia/Frankford,Census Tract 2602.02,Northeastern,"4200 SHAMROCK AV
BALTIMORE, MD
(39.327995, -76.56518)"
2942879,P161042917,04/13/2016 08:15:00 PM,High,NE,GAMBLING,4200 SHAMROCK AV,21206,Belair-Edison,Northeastern,442,2,D4,Cedonia/Frankford,Census Tract 2602.02,Northeastern,"4200 SHAMROCK AV
BALTIMORE, MD
(39.327995, -76.56518)"
2943064,P161042718,04/13/2016 07:15:00 PM,High,NE,GAMBLING,4200 SHAMROCK AV,21206,Belair-Edison,Northeastern,442,2,D4,Cedonia/Frankford,Census Tract 2602.02,Northeastern,"4200 SHAMROCK AV
BALTIMORE, MD
(39.327995, -76.56518)"
2944028,P161041677,04/13/2016 02:32:00 PM,High,SW,GAMBLING,2200 ROSLYN AV,21216,Mount Holly,Southwestern,812,7,D9,Forest Park/Walbrook,Census Tract 1508,,"2200 ROSLYN AV
BALTIMORE, MD
(39.312136, -76.676827)"
2946120,P161032554,04/12/2016 07:06:00 PM,High,SE,GAMBLING,400 N GLOVER ST,21224,McElderry Park,Southeastern,221,13,D5,Patterson Park North & East,Census Tract 602,,"400 N GLOVER ST
BALTIMORE, MD
(39.296063, -76.579957)"
2946035,P161032650,04/12/2016 07:37:00 PM,High,NE,GAMBLING,2800 LAKE AV,21213,Belair-Edison,Northeastern,432,13,D5,Belair-Edison,Census Tract 801.01,,"2800 LAKE AV
BALTIMORE, MD
(39.323931, -76.57406)"
2949741,P161022029,04/11/2016 04:17:00 PM,High,ND,GAMBLING,400 ILCHESTER AV,21218,Harwood,Northern,513,12,D2,Greater Charles Village/Barclay,Census Tract 1203,,"400 ILCHESTER AV
BALTIMORE, MD
(39.32278, -76.610989)"
2952183,P161011970,04/10/2016 06:03:00 PM,High,ND,GAMBLING,400 BLK ILCHESTER AV,21218,Harwood,Northern,513,12,D2,Greater Charles Village/Barclay,Census Tract 1203,,"400 BLK ILCHESTER AV
BALTIMORE, MD
(39.32278, -76.610989)"
2952592,P161011530,04/10/2016 03:27:00 PM,High,ND,GAMBLING,400 BLK WHITRIDGE AV,21218,Harwood,Northern,513,12,D2,Greater Charles Village/Barclay,Census Tract 1203,,"400 BLK WHITRIDGE AV
BALTIMORE, MD
(39.321548, -76.610994)"
2957076,P160993062,04/08/2016 09:12:00 PM,High,ND,GAMBLING,500 E 35TH ST,21218,Waverly,Northern,543,14,D2,The Waverlies,Census Tract 903,,"500 E 35TH ST
BALTIMORE, MD
(39.330942, -76.609012)"
2957064,P160993070,04/08/2016 09:17:00 PM,High,ND,GAMBLING,500 BLK E 35TH ST,21218,Guilford,Northern,542,14,D2,North Baltimore/Guilford/Homeland,Census Tract 903,,"500 BLK E 35TH ST
BALTIMORE, MD
(39.330942, -76.609012)"
2960405,P160982413,04/07/2016 07:01:00 PM,High,CD,GAMBLING,2000 LINDEN AV,21217,Reservoir Hill,Central,133,7,D2,Penn North/Reservoir Hill,Census Tract 1302,,"2000 LINDEN AV
BALTIMORE, MD
(39.311176, -76.633022)"
2957398,P160992709,04/08/2016 07:27:00 PM,High,ND,GAMBLING,5200 YORK RD,21212,York-Homeland,Northern,521,4,D2,North Baltimore/Guilford/Homeland,Census Tract 2711.01,,"5200 YORK RD
BALTIMORE, MD
(39.352315, -76.609786)"
2962916,P160972722,04/06/2016 08:29:00 PM,High,ND,GAMBLING,2600 PARK HEIGHTS TE,21215,Greenspring,Northern,533,6,D2,Southern Park Heights,Census Tract 1513,,"2600 PARK HEIGHTS
TE BALTIMORE, MD
(39.338601, -76.661529)"
2962472,P160973232,04/06/2016 11:56:00 PM,High,SE,GAMBLING,3500 E LOMBARD ST,21224,Baltimore Highlands,Southeastern,223,1,D6,Highlandtown,Census Tract 2608,,"3500 E LOMBARD ST
BALTIMORE, MD
(39.291348, -76.56808)"
2963589,P160971979,04/06/2016 04:34:00 PM,High,SW,GAMBLING,3900 CLIFTON AV,21216,Mount Holly,Southwestern,812,7,D9,Forest Park/Walbrook,Census Tract 1509,,"3900 CLIFTON AV
BALTIMORE, MD
(39.311187, -76.682762)"
2969248,P160952072,04/04/2016 04:45:00 PM,High,ND,GAMBLING,400 ILCHESTER AV,21218,Harwood,Northern,513,12,D2,Greater Charles Village/Barclay,Census Tract 1203,,"400 ILCHESTER AV
BALTIMORE, MD
(39.32278, -76.610989)"
2969797,P160951445,04/04/2016 01:47:00 PM,High,SE,GAMBLING,400 N GLOVER ST,21224,McElderry Park,Southeastern,221,13,D5,Patterson Park North & East,Census Tract 602,,"400 N GLOVER ST
BALTIMORE, MD
(39.296063, -76.579957)"
2971997,P160941920,04/03/2016 05:03:00 PM,High,NW,GAMBLING,5500 FERNPARK AV,21207,Howard Park,Northwestern,622,8,D9,Howard Park/West Arlington,Census Tract 2802,,"5500 FERNPARK AV
BALTIMORE, MD
(39.331482, -76.707098)"
2973822,P160933262,04/02/2016 11:10:00 PM,High,SE,GAMBLING,400 N GLOVER ST,21224,McElderry Park,Southeastern,221,13,D5,Patterson Park North & East,Census Tract 602,,"400 N GLOVER ST
BALTIMORE, MD
(39.296063, -76.579957)"
2974894,P160932097,04/02/2016 04:53:00 PM,High,NW,GAMBLING,3600 PARK HEIGHTS AV,21215,Park Circle,Northwestern,612,6,D1,Southern Park Heights,Census Tract 1512,,"3600 PARK HEIGHTS AV
BALTIMORE, MD
(39.329557, -76.659068)"
2975373,P160931582,04/02/2016 01:58:00 PM,High,ND,GAMBLING,400 ILCHESTER AV,21218,Harwood,Northern,513,12,D2,Greater Charles Village/Barclay,Census Tract 1203,,"400 ILCHESTER AV
BALTIMORE, MD
(39.32278, -76.610989)"
2974203,P160932843,04/02/2016 09:14:00 PM,High,NE,GAMBLING,1500 E BELVEDERE AV,21239,Loch Raven,Northeastern,415,4,D3,Loch Raven,Census Tract 2708.03,,"1500 E BELVEDERE AV
BALTIMORE, MD
(39.359765, -76.588461)"
2974649,P160932362,04/02/2016 06:20:00 PM,High,NE,GAMBLING,1600 RAMBLEWOOD RD,21239,Loch Raven,Northeastern,415,4,D3,Loch Raven,Census Tract 2708.03,,"1600 RAMBLEWOOD RD
BALTIMORE, MD
(39.360575, -76.585533)"
2975331,P160931632,04/02/2016 02:12:00 PM,High,ND,GAMBLING,400 ILCHESTER AV,21218,Harwood,Northern,513,12,D2,Greater Charles Village/Barclay,Census Tract 1203,,"400 ILCHESTER AV
BALTIMORE, MD
(39.32278, -76.610989)"
2975319,P160931641,04/02/2016 02:16:00 PM,High,ND,GAMBLING,400 ILCHESTER AV,21218,Harwood,Northern,513,12,D2,Greater Charles Village/Barclay,Census Tract 1203,,"400 ILCHESTER AV
BALTIMORE, MD
(39.32278, -76.610989)"
2974724,P160932277,04/02/2016 05:53:00 PM,High,ND,GAMBLING,400 ILCHESTER AV,21218,Harwood,Northern,513,12,D2,Greater Charles Village/Barclay,Census Tract 1203,,"400 ILCHESTER AV
BALTIMORE, MD
(39.32278, -76.610989)"
2976398,P160930440,04/02/2016 02:39:00 AM,High,SW,GAMBLING,2500 MCHENRY ST,21223,Shipley Hill,Southwestern,842,9,D8,Southwest Baltimore,Census Tract 2004,,"2500 MCHENRY ST
BALTIMORE, MD
(39.283879, -76.656128)"
2976726,P160930078,04/02/2016 12:19:00 AM,High,NE,GAMBLING,4400 GRAPE VINE WY,21213,Orchard Ridge,Northeastern,433,13,D6,Claremont/Armistead,Census Tract 2603.03,,"4400 GRAPE VINE WY
BALTIMORE, MD
(39.311231, -76.5588)"
2976419,P160930419,04/02/2016 02:30:00 AM,High,WD,GAMBLING,1700 RUXTON AV,21216,Coppin Heights/Ash-Co-East,Western,723,7,D9,Greater Rosemont,Census Tract 1503,Western,"1700 RUXTON AV
BALTIMORE, MD
(39.307742, -76.65498)"
2977931,P160922281,04/01/2016 05:11:00 PM,High,SD,GAMBLING,2300 SIDNEY AV,21230,Westport,Southern,921,10,D7,Westport/Mount Winans/Lakeland,Census Tract 2503.01,,"2300 SIDNEY AV
BALTIMORE, MD
(39.262668, -76.633203)"
2977646,P160922599,04/01/2016 06:43:00 PM,High,ND,GAMBLING,400 ILCHESTER AV,21218,Harwood,Northern,513,12,D2,Greater Charles Village/Barclay,Census Tract 1203,,"400 ILCHESTER AV
BALTIMORE, MD
(39.32278, -76.610989)"
2978100,P160922092,04/01/2016 04:12:00 PM,High,SD,GAMBLING,2300 SIDNEY AV,21230,Westport,Southern,921,10,D7,Westport/Mount Winans/Lakeland,Census Tract 2503.01,,"2300 SIDNEY AV
BALTIMORE, MD
(39.262668, -76.633203)"
2976799,P160923552,04/01/2016 11:54:00 PM,High,SE,GAMBLING,3600 BLK MT PLEASANT AV,21224,Baltimore Highlands,Southeastern,223,1,D6,Highlandtown,Census Tract 2608,,"3600 BLK MT PLEASANT AV
BALTIMORE, MD
(39.290917, -76.567431)"
2978183,P160921999,04/01/2016 03:40:00 PM,High,SD,GAMBLING,3700 BLK S HANOVER ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,,"3700 BLK S HANOVER ST
BALTIMORE, MD
(39.237471, -76.610079)"
2978078,P160922119,04/01/2016 04:18:00 PM,High,SW,GAMBLING,600 ALLENDALE ST,21229,Edgewood,Southwestern,844,8,D10,Edmondson Village,Census Tract 1608.02,,"600 ALLENDALE ST
BALTIMORE, MD
(39.294381, -76.678406)"
2978024,P160922175,04/01/2016 04:42:00 PM,High,ND,GAMBLING,400 BLK ILCHESTER AV,21218,Harwood,Northern,513,12,D2,Greater Charles Village/Barclay,Census Tract 1203,,"400 BLK ILCHESTER AV
BALTIMORE, MD
(39.32278, -76.610989)"
2978199,P160921978,04/01/2016 03:34:00 PM,High,ND,GAMBLING,500 SHERIDAN AV,21212,Woodbourne-McCabe,Northern,524,4,D2,Greater Govans,Census Tract 2710.02,,"500 SHERIDAN AV
BALTIMORE, MD
(39.354605, -76.609533)"
2981410,P160912122,03/31/2016 04:14:00 PM,High,SD,GAMBLING,2400 ANNAPOLIS RD,21230,Westport,Southern,921,10,D7,Westport/Mount Winans/Lakeland,Census Tract 2503.01,,"2400 ANNAPOLIS RD
BALTIMORE, MD
(39.261481, -76.634853)"
2983567,P160902974,03/30/2016 09:25:00 PM,High,SD,GAMBLING,1300 W PRATT ST,21223,Union Square,Southern,933,9,D8,Southwest Baltimore,Census Tract 1902,Tri-District,"1300 W PRATT ST
BALTIMORE, MD
(39.285522, -76.637964)"
2984836,P160901612,03/30/2016 02:25:00 PM,High,NW,GAMBLING,3300 GWYNNS FALLS PY,21216,Hanlon-Longwood,Northwestern,641,7,D9,Greater Mondawmin,Census Tract 1507.01,,"3300 GWYNNS FALLS
PY BALTIMORE, MD
(39.314384, -76.672843)"
2984263,P160902238,03/30/2016 05:40:00 PM,High,ED,GAMBLING,2800 ASHLAND AV,21205,Madison-Eastend,Eastern,323,13,D5,Madison/East End,Census Tract 701,Eastern2,"2800 ASHLAND AV
BALTIMORE, MD
(39.301129, -76.578077)"
2984828,P160901621,03/30/2016 02:27:00 PM,High,NE,GAMBLING,3300 BRENDAN AV,21213,Belair-Edison,Northeastern,432,13,D5,Belair-Edison,Census Tract 2603.01,Northeastern,"3300 BRENDAN AV
BALTIMORE, MD
(39.321405, -76.568637)"
2984637,P160901829,03/30/2016 03:35:00 PM,High,NE,GAMBLING,1900 CRESTVIEW RD,21239,Loch Raven,Northeastern,415,4,D3,Loch Raven,Census Tract 2708.03,,"1900 CRESTVIEW RD
BALTIMORE, MD
(39.357679, -76.579714)"
2983280,P160903312,03/30/2016 11:30:00 PM,High,SE,GAMBLING,400 N GLOVER ST,21224,McElderry Park,Southeastern,221,13,D5,Patterson Park North & East,Census Tract 602,,"400 N GLOVER ST
BALTIMORE, MD
(39.296063, -76.579957)"
2986772,P160892813,03/29/2016 08:29:00 PM,High,NE,GAMBLING,1500 E BELVEDERE AV,21239,Loch Raven,Northeastern,415,4,D3,Loch Raven,Census Tract 2708.03,,"1500 E BELVEDERE AV
BALTIMORE, MD
(39.359765, -76.588461)"
2984703,P160901757,03/30/2016 03:13:00 PM,High,NE,GAMBLING,1900 BLK CRESTVIEW RD,21239,Loch Raven,Northeastern,415,4,D3,Loch Raven,Census Tract 2708.03,,"1900 BLK CRESTVIEW RD
BALTIMORE, MD
(39.357679, -76.579714)"
2986959,P160892613,03/29/2016 07:26:00 PM,High,CD,GAMBLING,1000 BLK PENNSYLVANIA AV,21201,Heritage Crossing,Central,121,11,D8,Upton/Druid Heights,Census Tract 1702,Central,"1000 BLK PENNSYLVANIA AV
BALTIMORE, MD
(39.298106, -76.628005)"
2985133,P160901291,03/30/2016 12:28:00 PM,High,NE,GAMBLING,3300 BRENDAN AV,21213,Belair-Edison,Northeastern,432,13,D5,Belair-Edison,Census Tract 2603.01,Northeastern,"3300 BRENDAN AV
BALTIMORE, MD
(39.321405, -76.568637)"
2986693,P160892893,03/29/2016 08:54:00 PM,High,SD,GAMBLING,2100 W PATAPSCO AV,21230,Lakeland,Southern,923,10,D7,Westport/Mount Winans/Lakeland,Census Tract 2502.05,,"2100 W PATAPSCO AV
BALTIMORE, MD
(39.250914, -76.643983)"
2986411,P160893200,03/29/2016 10:28:00 PM,High,CD,GAMBLING,1500 PENNSYLVANIA AV,21217,Upton,Central,123,11,D8,Upton/Druid Heights,Census Tract 1402,Central,"1500 PENNSYLVANIA AV
BALTIMORE, MD
(39.301922, -76.632707)"
2987724,P160891774,03/29/2016 03:22:00 PM,High,ND,GAMBLING,400 BLK ILCHESTER AV,21218,Harwood,Northern,513,12,D2,Greater Charles Village/Barclay,Census Tract 1203,,"400 BLK ILCHESTER AV
BALTIMORE, MD
(39.32278, -76.610989)"
2987100,P160892454,03/29/2016 06:34:00 PM,High,SE,GAMBLING,400 N GLOVER ST,21224,McElderry Park,Southeastern,221,13,D5,Patterson Park North & East,Census Tract 602,,"400 N GLOVER ST
BALTIMORE, MD
(39.296063, -76.579957)"
2987522,P160891996,03/29/2016 04:35:00 PM,High,ND,GAMBLING,400 ILCHESTER AV,21218,Harwood,Northern,513,12,D2,Greater Charles Village/Barclay,Census Tract 1203,,"400 ILCHESTER AV
BALTIMORE, MD
(39.32278, -76.610989)"
2991020,P160881205,03/28/2016 01:01:00 PM,High,NE,GAMBLING,1900 E 30TH ST,21218,Coldstream Homestead Montebello,Northeastern,411,14,D5,Midway/Coldstream,Census Tract 906,,"1900 E 30TH ST
BALTIMORE, MD
(39.325384, -76.58896)"
2990765,P160881493,03/28/2016 02:44:00 PM,High,WD,GAMBLING,1900 BLK PENROSE AV,21223,Penrose/Fayette Street Outreach,Western,714,9,D8,Southwest Baltimore,Census Tract 2001,,"1900 BLK PENROSE AV
BALTIMORE, MD
(39.291227, -76.647571)"
2994974,P160862735,03/26/2016 09:09:00 PM,High,ND,GAMBLING,400 ILCHESTER AV,21218,Harwood,Northern,513,12,D2,Greater Charles Village/Barclay,Census Tract 1203,,"400 ILCHESTER AV
BALTIMORE, MD
(39.32278, -76.610989)"
2993044,P160871687,03/27/2016 03:41:00 PM,High,ND,GAMBLING,400 ILCHESTER AV,21218,Harwood,Northern,513,12,D2,Greater Charles Village/Barclay,Census Tract 1203,,"400 ILCHESTER AV
BALTIMORE, MD
(39.32278, -76.610989)"
2993166,P160871562,03/27/2016 02:51:00 PM,High,SE,GAMBLING,1300 BROENING HY,21224,Medford,Southeastern,233,1,D6,Southeastern,Census Tract 2606.05,,"1300 BROENING
HY BALTIMORE, MD
(39.279339, -76.543645)"
2993812,P160870850,03/27/2016 09:20:00 AM,High,SD,GAMBLING,200 CHERRY HILL RD,21225,Cherry Hill,Southern,922,10,D7,Cherry Hill,Census Tract 2502.07,,"200 CHERRY HILL RD
BALTIMORE, MD
(39.251702, -76.618983)"
2992770,P160871991,03/27/2016 05:44:00 PM,High,ND,GAMBLING,400 BLK ILCHESTER AV,21218,Harwood,Northern,513,12,D2,Greater Charles Village/Barclay,Census Tract 1203,,"400 BLK ILCHESTER AV
BALTIMORE, MD
(39.32278, -76.610989)"
2995124,P160862571,03/26/2016 08:06:00 PM,High,SD,GAMBLING,800 GLADE CT,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.02,,"800 GLADE CT
BALTIMORE, MD
(39.229802, -76.60102)"
2995379,P160862292,03/26/2016 06:10:00 PM,High,SE,GAMBLING,400 N LUZERNE AV,21224,McElderry Park,Southeastern,221,13,D5,Patterson Park North & East,Census Tract 602,,"400 N LUZERNE AV
BALTIMORE, MD
(39.295884, -76.580674)"
2995321,P160862355,03/26/2016 06:32:00 PM,High,SW,GAMBLING,300 BLK FURROW ST,21223,Carrollton Ridge,Southwestern,841,9,D8,Southwest Baltimore,Census Tract 2005,Tri-District,"300 BLK FURROW ST
BALTIMORE, MD
(39.28401, -76.651952)"
2995652,P160861992,03/26/2016 04:19:00 PM,High,SE,GAMBLING,400 BLK N GLOVER ST,21224,McElderry Park,Southeastern,221,13,D5,Patterson Park North & East,Census Tract 602,,"400 BLK N GLOVER ST
BALTIMORE, MD
(39.296063, -76.579957)"
2995921,P160861707,03/26/2016 02:31:00 PM,High,WD,GAMBLING,1900 BLK PENROSE AV,21223,Penrose/Fayette Street Outreach,Western,714,9,D8,Southwest Baltimore,Census Tract 2001,,"1900 BLK PENROSE AV
BALTIMORE, MD
(39.291227, -76.647571)"
2995401,P160862275,03/26/2016 06:02:00 PM,High,ED,GAMBLING,300 BLK E FEDERAL ST,21202,Greenmount West,Eastern,311,12,D5,Midtown,Census Tract 1205,,"300 BLK E FEDERAL ST
BALTIMORE, MD
(39.307831, -76.612194)"
2998791,P160851957,03/25/2016 04:04:00 PM,High,ND,GAMBLING,400 ILCHESTER AV,21218,Harwood,Northern,513,12,D2,Greater Charles Village/Barclay,Census Tract 1203,,"400 ILCHESTER AV
BALTIMORE, MD
(39.32278, -76.610989)"
2997520,P160853339,03/25/2016 11:11:00 PM,High,SE,GAMBLING,400 BLK N GLOVER ST,21224,McElderry Park,Southeastern,221,13,D5,Patterson Park North & East,Census Tract 602,,"400 BLK N GLOVER ST
BALTIMORE, MD
(39.296063, -76.579957)"
3002265,P160842098,03/24/2016 03:23:00 PM,High,NE,GAMBLING,3900 KENYON AV,21213,Belair-Edison,Northeastern,432,13,D6,Belair-Edison,Census Tract 2603.02,,"3900 KENYON AV
BALTIMORE, MD
(39.317336, -76.562009)"
3001478,P160842958,03/24/2016 06:50:00 PM,High,NW,GAMBLING,3300 SPAULDING AV,21215,Central Park Heights,Northwestern,614,6,D1,Pimlico/Arlington/Hilltop,Census Tract 2718.02,Northwestern,"3300 SPAULDING AV
BALTIMORE, MD
(39.347122, -76.676677)"
3002133,P160842258,03/24/2016 04:01:00 PM,High,ND,GAMBLING,500 E 35TH ST,21218,Waverly,Northern,543,14,D2,The Waverlies,Census Tract 903,,"500 E 35TH ST
BALTIMORE, MD
(39.330942, -76.609012)"
3000889,P160843591,03/24/2016 09:46:00 PM,High,CD,GAMBLING,1500 MADISON AV,21217,Madison Park,Central,132,11,D8,Upton/Druid Heights,Census Tract 1402,,"1500 MADISON AV
BALTIMORE, MD
(39.304842, -76.629112)"
3004286,P160833212,03/23/2016 10:18:00 PM,High,NE,GAMBLING,4200 BLK SHELDON AV,21206,Belair-Parkside,Northeastern,442,2,D4,Cedonia/Frankford,Census Tract 2602.02,Northeastern,"4200 BLK SHELDON AV
BALTIMORE, MD
(39.328574, -76.564668)"
3002163,P160842215,03/24/2016 03:53:00 PM,High,ND,GAMBLING,500 BLK E 35TH ST,21218,Guilford,Northern,542,14,D2,North Baltimore/Guilford/Homeland,Census Tract 903,,"500 BLK E 35TH ST
BALTIMORE, MD
(39.330942, -76.609012)"
3002621,P160841690,03/24/2016 01:31:00 PM,High,NE,GAMBLING,1200 WALKER AV,21239,Idlewood,Northeastern,414,4,D3,Loch Raven,Census Tract 2708.01,,"1200 WALKER AV
BALTIMORE, MD
(39.371078, -76.594491)"
3004836,P160832613,03/23/2016 07:06:00 PM,High,ND,GAMBLING,400 ILCHESTER AV,21218,Harwood,Northern,513,12,D2,Greater Charles Village/Barclay,Census Tract 1203,,"400 ILCHESTER AV
BALTIMORE, MD
(39.32278, -76.610989)"
3004288,P160833209,03/23/2016 10:16:00 PM,High,NE,GAMBLING,4200 SHELDON AV,21206,Belair-Edison,Northeastern,442,2,D4,Cedonia/Frankford,Census Tract 2602.02,Northeastern,"4200 SHELDON AV
BALTIMORE, MD
(39.328574, -76.564668)"
3007457,P160823124,03/22/2016 09:11:00 PM,High,CD,GAMBLING,600 BLK PITCHER ST,21217,Upton,Central,123,11,D8,Upton/Druid Heights,Census Tract 1402,Central,"600 BLK PITCHER ST
BALTIMORE, MD
(39.303062, -76.634108)"
3008561,P160821924,03/22/2016 03:43:00 PM,High,NW,GAMBLING,6600 VINCENT LN,21215,Reisterstown Station,Northwestern,631,5,D1,Glen-Fallstaff,Census Tract 2801.01,,"6600 VINCENT LN
BALTIMORE, MD
(39.354581, -76.707911)"
3010935,P160812504,03/21/2016 06:47:00 PM,High,NW,GAMBLING,2700 W COLD SPRING LN,21215,Central Park Heights,Northwestern,614,6,D1,Southern Park Heights,Census Tract 2716,,"2700 W COLD SPRING LN
BALTIMORE, MD
(39.339516, -76.666646)"
3013142,P160802511,03/20/2016 11:46:00 PM,High,CD,GAMBLING,1500 PENNSYLVANIA AV,21217,Upton,Central,123,11,D8,Upton/Druid Heights,Census Tract 1402,Central,"1500 PENNSYLVANIA AV
BALTIMORE, MD
(39.301922, -76.632707)"
3013663,P160801911,03/20/2016 06:38:00 PM,High,NE,GAMBLING,1800 RAMBLEWOOD RD,21239,Loch Raven,Northeastern,415,4,D3,Loch Raven,Census Tract 2708.03,,"1800 RAMBLEWOOD RD
BALTIMORE, MD
(39.35854, -76.580342)"
3018186,P160783228,03/18/2016 10:05:00 PM,High,SE,GAMBLING,2900 BLK MCELDERRY ST,21205,McElderry Park,Southeastern,221,13,D5,Madison/East End,Census Tract 701,,"2900 BLK MCELDERRY ST
BALTIMORE, MD
(39.29797, -76.576409)"
3018100,P160783332,03/18/2016 10:33:00 PM,High,NE,GAMBLING,1200 BLK COCHRAN AV,21239,Woodbourne Heights,Northeastern,414,4,D3,Loch Raven,Census Tract 2708.02,,"1200 BLK COCHRAN AV
BALTIMORE, MD
(39.356451, -76.595359)"
3018711,P160782646,03/18/2016 06:56:00 PM,High,SW,GAMBLING,500 STAMFORD RD,21229,Ten Hills,Southwestern,823,8,D10,Beechfield/Ten Hills/West Hills,Census Tract 2804.03,,"500 STAMFORD RD
BALTIMORE, MD
(39.287297, -76.705274)"
3019161,P160782156,03/18/2016 04:40:00 PM,High,SD,GAMBLING,300 S WOODYEAR ST,21223,New Southwest/Mount Clare,Southern,935,9,D8,Southwest Baltimore,Census Tract 1902,Tri-District,"300 S WOODYEAR ST
BALTIMORE, MD
(39.284524, -76.638607)"
3019101,P160782218,03/18/2016 05:00:00 PM,High,NE,GAMBLING,4200 SHELDON AV,21206,Belair-Edison,Northeastern,442,2,D4,Cedonia/Frankford,Census Tract 2602.02,Northeastern,"4200 SHELDON AV
BALTIMORE, MD
(39.328574, -76.564668)"
3017906,P160783571,03/18/2016 11:43:00 PM,High,NW,GAMBLING,3700 BOARMAN AV,21215,Callaway-Garrison,Northwestern,642,6,D1,Dorchester/Ashburton,Census Tract 1511,,"3700 BOARMAN AV
BALTIMORE, MD
(39.334746, -76.676166)"
3021303,P160773374,03/17/2016 10:07:00 PM,High,SW,GAMBLING,4200 BLK FLOWERTON RD,21229,Rognel Heights,Southwestern,822,8,D10,Edmondson Village,Census Tract 1608.01,,"4200 BLK FLOWERTON RD
BALTIMORE, MD
(39.29842, -76.68678)"
